Intensity 31_200_PS Carb_10	Intensity 32_200_PS Carb_100	Intensity 33_small_Citrate_10	Intensity 34_large_Citrate_10	Intensity 35_small_PEI_10	Intensity 36_large_PEI_10	Intensity 37_large_PVP@AU_100	Intensity 38_small_PVP@AU_10	Intensity 39_small_PVP@AU_100	Intensity 40_large_Citrate_100	Intensity 41_large_PEI_100	Intensity 42_small_Citrate_100	Intensity 43_small_PEI_100	Intensity 44_large_PVP@AU_10	Intensity 45_large_PEG@Au_100	Intensity 46_large_PEI@Au_100	Intensity 47_small_PEI@Au_100	Intensity 48_200_PS Carb@ PEG_100	Intensity 49_200_PS Carb@ PEG_100	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	iBAQ 31_200_PS Carb_10	iBAQ 32_200_PS Carb_100	iBAQ 33_small_Citrate_10	iBAQ 34_large_Citrate_10	iBAQ 35_small_PEI_10	iBAQ 36_large_PEI_10	iBAQ 37_large_PVP@AU_100	iBAQ 38_small_PVP@AU_10	iBAQ 39_small_PVP@AU_100	iBAQ 40_large_Citrate_100	iBAQ 41_large_PEI_100	iBAQ 42_small_Citrate_100	iBAQ 43_small_PEI_100	iBAQ 44_large_PVP@AU_10	iBAQ 45_large_PEG@Au_100	iBAQ 46_large_PEI@Au_100	iBAQ 47_small_PEI@Au_100	iBAQ 48_200_PS Carb@ PEG_100	iBAQ 49_200_PS Carb@ PEG_100	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Top3 31_200_PS Carb_10	Top3 32_200_PS Carb_100	Top3 33_small_Citrate_10	Top3 34_large_Citrate_10	Top3 35_small_PEI_10	Top3 36_large_PEI_10	Top3 37_large_PVP@AU_100	Top3 38_small_PVP@AU_10	Top3 39_small_PVP@AU_100	Top3 40_large_Citrate_100	Top3 41_large_PEI_100	Top3 42_small_Citrate_100	Top3 43_small_PEI_100	Top3 44_large_PVP@AU_10	Top3 45_large_PEG@Au_100	Top3 46_large_PEI@Au_100	Top3 47_small_PEI@Au_100	Top3 48_200_PS Carb@ PEG_100	Top3 49_200_PS Carb@ PEG_100	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	Species	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Majority protein IDs
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	C	C	T
0	0	0	0	0	0	4280000	0	6243600	6125200	0	0	0	0	6465100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389090	0	567600	556840	0	0	0	0	335720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9507500	0	14524000	13606000	0	0	0	0	11758000	0	0	0	0	0	0	0	0	Bos taurus				9913	Q95117
606910016	30987000	15411000320	17584001024	136400000	34493000	903800000	2376999936	1233299968	8612400128	370400000	10728999936	507470016	1036499968	284840000	8833500	56213000	3226600	4455000	677830016	5382099968	4855699968	5309799936	18433000	860540	411809984	514060000	4338800	838060	27080000	63508000	35348000	246780000	10351000	324329984	16642000	27049000	7613300	269900	2108900	140290	193690	22425000	143090000	127750000	146030000	216820000	14622000	3501100032	3655899904	75326000	24407000	336840000	615260032	418980000	2384399872	188230000	2390400000	276009984	296040000	117280000	7545400	45078000	9078200	12534000	259760000	1395800064	1424899968	1576099968	Bos taurus				9913	Q95121
0	0	0	0	0	3726200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3726200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q95140
0	0	5386500	4582900	2981500	3795100	46260000	1685900	101400000	25946000	22112000	3766900	16829000	5997700	25783000	0	5972700	0	0	65631000	13455000	8573100	7959600	0	0	256500	218240	141980	180720	687380	80280	3222100	312400	1052900	179380	801390	137790	519340	0	284420	0	0	1589200	640690	408240	379030	0	0	7164000	6095200	3965300	5047400	45854000	9971300	51346000	28172000	29408000	5009900	22382000	6512400	23731000	0	7943600	0	0	51275000	17894000	11402000	10586000	Bos taurus				9913	Q95M17
0	0	32053000	7659200	55289000	71179000	0	0	0	33798000	1016600000	119200000	327120000	0	0	0	238710000	0	0	0	31231000	35698000	42276000	0	0	801330	191480	1382200	1779500	0	0	0	844940	17551000	2394400	6741200	0	0	0	4245500	0	0	0	780770	892460	1056900	0	0	32000000	20170000	36511000	53435000	0	0	0	39941000	320960000	63005000	137720000	0	0	0	99085000	0	0	0	39268000	32212000	28820000	Bos taurus				9913	Q95M18
0	0	0	0	0	0	0	0	0	5016800	0	5063200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313550	0	316450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5016800	0	5063200	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q9BGI2
6441500	0	6413300	0	7305400	0	0	0	0	15481000	8816000	0	8839400	0	0	0	0	985220	1927900	0	0	0	0	585590	0	583030	0	664130	0	0	0	0	1407400	801450	0	803580	0	0	0	0	89565	175260	0	0	0	0	6441500	0	6413300	0	7305400	0	0	0	0	15481000	8816000	0	8839400	0	0	0	0	985220	1927900	0	0	0	0	Bos taurus				9913	Q9BGI3
5552800	0	39278000	13882000	0	0	0	0	0	0	0	27740000	0	0	9401200	0	0	0	0	0	0	0	5573200	168270	0	937880	283360	0	0	0	0	0	0	0	618280	0	0	284880	0	0	0	0	0	0	0	168880	0	0	32447000	17513000	0	0	0	0	0	0	0	27740000	0	0	0	0	0	0	0	0	0	0	10339000	Bos taurus				9913	Q9GLE5
14317000	8445300	8219200	13096000	0	0	159670000	2355400	332840000	322260000	0	82528000	32786000	3212300	126950000	0	0	0	0	0	51270000	52958000	56162000	64868	144660	216290	344630	0	0	1628500	61985	4076900	3810300	0	1083100	577830	84534	1355300	0	0	0	0	0	235040	643950	493210	16392000	6005600	14529000	23150000	0	0	77243000	8888700	114280000	130740000	0	48944000	51497000	12122000	44861000	0	0	0	0	0	41088000	40066000	45023000	Bos taurus				9913	Q9GLX9
0	0	0	0	0	0	0	0	0	27531000	0	16323000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415590	0	318330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27531000	0	19716000	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q9GMB8
0	0	0	0	0	0	7281000	0	49175000	8431200	0	0	0	0	9831500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260040	0	1756300	301110	0	0	0	0	351130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14584000	0	41997000	16888000	0	0	0	0	13084000	0	0	0	0	0	0	0	0	Bos taurus				9913	Q9MYY0
0	0	0	0	0	0	45941000	0	90816000	31163000	0	7480400	14266000	0	45450000	0	0	0	0	0	13779000	4464500	0	0	0	0	0	0	0	328270	0	1460100	399550	0	226680	179050	0	784150	0	0	0	0	0	127750	135290	0	0	0	0	0	0	0	40289000	0	61508000	36136000	0	13583000	16543000	0	23821000	0	0	0	0	0	15978000	8106800	0	Bos taurus				9913	Q9N179
5026999808	831900032	7709899776	9499899904	1376999936	459790016	3929299968	1832999936	6761800192	11760000000	931670016	7725400064	1185400064	2055600000	1227600000	35306000	470440000	60734000	153490000	303100000	4388100096	5185099776	5198400000	120360000	14957000	187740000	254410000	32557000	8540400	100320000	34321000	165750000	281740000	23926000	191530000	30266000	48890000	30883000	601850	10066000	1008400	2942000	7418300	90932000	123630000	143310000	1798300032	333089984	2823300096	3049799936	530230016	233610000	1309500032	722099968	2188100096	3764999936	351060000	2515599872	436240000	692449984	432670016	12015000	209580000	31550000	70964000	147320000	1829500032	1708899968	1567799936	Bos taurus				9913	Q9N2I2
7775400	2359400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485960	147460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7775400	2359400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q9TS87
5609600	0	41466000	26177000	9866400	18538000	123010000	6355200	101230000	166910000	169640000	28893000	108900000	15058000	44084000	1184700	9833200	0	0	265850000	58926000	90147000	60946000	267130	0	537490	437510	469830	882760	3490200	162130	2454500	3889100	3550100	587070	2470700	322170	962440	56415	468250	0	0	5276300	845600	2089700	1084500	9678800	0	36333000	31666000	17023000	24622000	60721000	6074600	65566000	87763000	104930000	27162000	79619000	11348000	30367000	2044100	16966000	0	0	147850000	58926000	61989000	42202000	Bos taurus				9913	Q9TT36
129800000	33902000	307800000	510160000	466129984	436000000	1919600000	237470000	1765600000	1671500032	3414700032	562670016	2344900096	356300000	564019968	67217000	432990016	43355000	137210000	6078199808	1426899968	1114200064	1439299968	6072300	1322300	14215000	23382000	20082000	19762000	88844000	9580200	79030000	71101000	122930000	25028000	109510000	16009000	23255000	2643600	19968000	1758100	6405100	226330000	66382000	52477000	61993000	116850000	26541000	271809984	410609984	337369984	304000000	1547799936	143080000	1376899968	1198400000	2407099904	449940000	2009699968	296870016	411440000	44845000	388150016	33004000	92334000	3918200064	1164999936	816040000	1107200000	Bos taurus				9913	Q9TTE1
0	12352000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1752500	3996300	0	0	0	0	0	419390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109530	249770	0	0	0	0	0	9723200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2955200	6739000	0	0	0	0	Bos taurus				9913	Q9TTJ5
0	1021600	419760000	408320000	17805000	0	23387000	48747000	103760000	550350016	0	622750016	0	17353000	3440300	0	0	2065400	1834700	0	171520000	146180000	166600000	0	46435	11209000	9406800	262330	0	280350	602540	2136900	16120000	0	19190000	0	399330	156380	0	0	93882	83397	0	4459400	4244200	3404200	0	0	161780000	128830000	24885000	0	41360000	24875000	56799000	186790000	0	229780000	0	18637000	11499000	0	0	4961100	6132400	0	77336000	64227000	80600000	Bos taurus				9913	Q9XSJ4
